source,target
CHEBI:17833,MONDO:0004592
UNII:090IP5RV8F,MONDO:0021201
UNII:KE3U2023NP,HP:0006522
UNII:A92JFM5XNU,HP:0012204
CHEBI:8890,MONDO:0004980
CHEBI:201491,MONDO:0001039
CHEBI:42355,MONDO:0011438
CHEBI:6942,MONDO:0005044
RXCUI:2184139,MONDO:0004652
CHEBI:16684,MONDO:0001673
UNII:4EQZ6YO2HI,HP:0020110
PUBCHEM.COMPOUND:133121278,MONDO:0018667
PUBCHEM.COMPOUND:6728941,MONDO:0005249
CHEBI:63598,UMLS:C0694549
CHEBI:16914,MONDO:0001209
CHEBI:85083,MONDO:0005155
CHEBI:8890,MONDO:0005306
UNII:76RS4S2ET1,MONDO:0001516
CHEBI:2948,MONDO:0005301
CHEBI:8382,MONDO:0010643
CHEBI:100241,MONDO:0003799
CHEBI:60648,MONDO:0015766
CHEBI:10110,MONDO:0005109
UNII:Z7HVY03PHP,MONDO:0005011
CHEBI:32954,HP:0002902
CHEBI:75246,MONDO:0001711
CHEBI:60773,UMLS:C1334003
CHEBI:83804,MONDO:0005487
CHEBI:6456,MONDO:0018479
CHEBI:6741,MONDO:0011429
RXCUI:372890,MONDO:0005068
UNII:9K8GNJ2874,MONDO:0005072
CHEBI:85994,MONDO:0005086
CHEBI:142418,EFO:0006865
CHEBI:9150,MONDO:0005347
CHEBI:3732,MONDO:0002186
CHEBI:22907,MONDO:0005627
CHEBI:4909,NCIT:C27003
UNII:ZJ0EKR6M10,MONDO:0019496
CHEBI:29007,UMLS:C1141920
CHEBI:3515,MONDO:0002186
CHEBI:31941,EFO:1001480
MESH:C090411,MONDO:0007743
CHEBI:133011,MONDO:0019345
CHEBI:3215,MONDO:0006545
UNII:8NZ41MIK1O,MONDO:0005279
RXCUI:1861726,MONDO:0011438
CHEBI:50694,MONDO:0001246
CHEBI:63631,HP:0007359
CHEBI:27902,MONDO:0005976
DRUGBANK:DB11601,MONDO:0005109
CHEBI:8378,MONDO:0006052
CHEBI:5778,HP:0000969
CHEBI:16914,HP:0003326
CHEBI:17996,MONDO:0004568
CHEBI:27899,MONDO:0005447
CHEBI:6909,HP:0034493
CHEBI:135922,MONDO:0005147
CHEBI:68573,MONDO:0005607
UNII:S548K9P0TK,MONDO:0005800
CHEBI:31897,MONDO:0005147
CHEBI:9241,MONDO:0006652
CHEBI:135752,MONDO:0005921
UNII:4EQZ6YO2HI,UMLS:C0153690
CHEBI:4392,UMLS:C0041912
CHEBI:63627,MONDO:0002154
RXCUI:1163417,UMLS:C0332686
PUBCHEM.COMPOUND:129628420,MONDO:0005298
PUBCHEM.COMPOUND:441276,MONDO:0008170
CHEBI:16664,UMLS:C0338437
PUBCHEM.COMPOUND:101615880,HP:0000989
CHEBI:44185,UMLS:C0948840
MESH:C000606659,MONDO:0012819
CHEBI:29101,MONDO:0006040
CHEBI:18208,MONDO:0020533
CHEBI:9737,MONDO:0012268
DRUGBANK:DB15483,MONDO:0005108
CHEBI:5062,MONDO:0005339
CHEBI:46081,MONDO:0044070
CHEBI:4315,MONDO:0005133
UNII:2HLC17MX9G,MONDO:0010526
CHEBI:8890,MONDO:0004855
UNII:PF9462I9HX,UMLS:C0280100
CHEBI:64355,MONDO:0005886
RXCUI:23742,MONDO:0045048
CHEBI:65349,EFO:0006865
UNII:4F4X42SYQ6,MONDO:0019098
CHEBI:4911,MONDO:0008170
CHEBI:8382,MONDO:0016367
CHEBI:17051,MONDO:0004059
CHEBI:46557,MONDO:0043455
CHEBI:3215,MONDO:0005059
CHEBI:7476,HP:0100607
UNII:B72HH48FLU,MONDO:0005101
UNII:D652ZWF066,HP:0002153
CHEBI:3077,MONDO:0005324
CHEBI:34969,MONDO:0018479
CHEBI:2639,MONDO:0005009
PUBCHEM.COMPOUND:91809656,MONDO:0001056
RXCUI:378730,MONDO:0005148
CHEBI:140407,MONDO:0005229
CHEBI:77590,MONDO:0021107
CHEBI:9907,MONDO:0005388
PUBCHEM.COMPOUND:178438,MONDO:0004926
CHEBI:90923,UMLS:C0341439
CHEBI:6456,MONDO:0001198
RXCUI:1153736,HP:0012531
UMLS:C5881776,EFO:1001480
CHEBI:6722,MONDO:0005351
CHEBI:5537,HP:0002013
UNII:76RS4S2ET1,MONDO:0009673
DRUGBANK:DB10343,MONDO:0006509
CHEBI:6888,MONDO:0019558
PUBCHEM.COMPOUND:56841571,MONDO:0005338
UNII:7D0YB67S97,MONDO:0011429
CHEBI:41879,MONDO:0000775
CHEBI:8382,MONDO:0020108
UNII:FYS6T7F842,MONDO:0006918
CHEBI:41879,MONDO:0001034
UNII:4B33BGI082,MONDO:0005015
RXCUI:215703,MONDO:0005114
CHEBI:41879,UMLS:C0149922
DRUGBANK:DB00028,MONDO:0018979
CHEBI:28925,MONDO:0009691
CHEBI:28971,MONDO:0004277
RXCUI:2655146,MONDO:0005282
CHEBI:6709,MONDO:0002643
PUBCHEM.COMPOUND:18319735,HP:0100515
CHEBI:22652,MONDO:0005351
DRUGBANK:DB00028,MONDO:0016218
CHEBI:9667,MONDO:0020283
CHEBI:4356,MONDO:0000984
CHEBI:31695,MONDO:0005012
CHEBI:49662,MONDO:0005306
CHEBI:71940,NCIT:C55615
CHEBI:49544,MONDO:0009197
CHEBI:60648,MONDO:0005888
CHEBI:31348,UMLS:C5400195
CHEBI:68575,MONDO:0005002
UNII:3SY5LH9PMK,MONDO:0017767
CHEBI:29007,MONDO:0001031
CHEBI:144551,HP:0000975
CHEBI:15940,MONDO:0006874
CHEBI:134745,MONDO:0008815
UNII:6GNT3Y5LMF,UMLS:C0275556
CHEBI:16796,MONDO:0013600
UNII:37CQ2C7X93,MONDO:0011776
CHEBI:17026,MONDO:0005047
RXCUI:1162127,MONDO:0005252
CHEBI:8890,MONDO:0006651
CHEBI:93752,MONDO:1040002
UNII:7K28NB895L,MONDO:0005815
CHEBI:61033,UMLS:C3873363
CHEBI:6456,MONDO:0004781
CHEBI:5296,MONDO:0007762
UNII:DQ448MW7KS,MONDO:0005453
PUBCHEM.COMPOUND:24847961,UMLS:C0393736
CHEBI:77733,MONDO:0004981
CHEBI:32139,MONDO:0012819
CHEBI:17833,MONDO:0018824
CHEBI:8382,MONDO:0018479
CHEBI:6993,MONDO:0011786
UNII:2XOI31YC4N,MONDO:0100479
PUBCHEM.COMPOUND:9939627,MONDO:0005044
CHEBI:4551,MONDO:0005252
CHEBI:3759,MONDO:0004981
CHEBI:31355,MONDO:0007254
PUBCHEM.COMPOUND:133612051,MONDO:0700081
CHEBI:9763,DOID:2910
CHEBI:8378,MONDO:0006545
CHEBI:87708,MONDO:0005068
RXCUI:1602752,MONDO:0006982
CHEBI:2668,MONDO:0005044
CHEBI:18243,MONDO:0005468
PUBCHEM.COMPOUND:11647133,MONDO:0004781
PUBCHEM.COMPOUND:9855350,MONDO:0004522
RXCUI:1487516,MONDO:0005002
CHEBI:77605,MONDO:0004785
UNII:4B33BGI082,UMLS:C0342879
CHEBI:29101,MONDO:0001106
RXCUI:2119698,MONDO:0005338
PUBCHEM.COMPOUND:133611972,MONDO:0017991
CHEBI:63618,UMLS:C0259744
CHEBI:3077,MONDO:0001198
RXCUI:1648788,MONDO:0004849
CHEBI:87681,HP:0001681
UNII:Q4K217VGA9,MONDO:0009971
CHEBI:31236,MONDO:0005258
CHEBI:93752,MONDO:0000618
CHEBI:5613,HP:0000718
CHEBI:6456,MONDO:0004646
CHEBI:50275,UMLS:C0155992
PUBCHEM.COMPOUND:11363176,NCIT:C202263
CHEBI:8378,MONDO:0040698
PUBCHEM.COMPOUND:9961469,MONDO:0005041
CHEBI:7444,HP:0001681
CHEBI:8207,MONDO:0005627
CHEBI:17026,MONDO:0002715
CHEBI:18208,MONDO:0017767
PUBCHEM.COMPOUND:156445116,NCIT:C27003
CHEBI:3756,UMLS:C0347869
CHEBI:3215,MONDO:0018479
CHEBI:60648,MONDO:0024388
CHEBI:16469,HP:0000989
CHEBI:161680,MONDO:0009061
DRUGBANK:DB18728,MONDO:0018637
CHEBI:8428,HP:0006682
CHEBI:9434,MONDO:0005098
CHEBI:194135,UMLS:C1960274
PUBCHEM.COMPOUND:9961469,HP:0007906
CHEBI:63618,MONDO:0007762
CHEBI:6887,MONDO:0007743
CHEBI:7735,UMLS:C2063866
CHEBI:22652,MONDO:0007008
CHEBI:5120,MONDO:0008573
CHEBI:9635,UMLS:C0278488
CHEBI:119486,MONDO:0004951
UNII:KG6VO684Z6,MONDO:0044889
CHEBI:45081,MONDO:0005055
PUBCHEM.COMPOUND:65370,UMLS:C2921627
CHEBI:15891,MONDO:0010789
CHEBI:63112,MONDO:0005301
CHEBI:3638,MONDO:0005644
CHEBI:7852,HP:0030858
DRUGBANK:DB18877,MONDO:0001577
CHEBI:8774,MONDO:0001609
CHEBI:229680,MONDO:0000565
PUBCHEM.COMPOUND:146157983,MONDO:0005148
CHEBI:3745,MONDO:0000744
CHEBI:2948,MONDO:0007915
CHEBI:17544,EFO:0009574
CHEBI:7773,EFO:0004888
UNII:QEN1X95CIX,MONDO:0005233
CHEBI:46345,MONDO:0004988
CHEBI:7488,MONDO:0020944
CHEBI:63622,MONDO:0000190
CHEBI:18208,MONDO:0000979
CHEBI:4670,UMLS:C1740826
CHEBI:7507,MONDO:0001548
CHEBI:5108,MONDO:0002406
CHEBI:27953,UMLS:C0275193
UNII:LKC0U3A8NJ,MONDO:0004995
CHEBI:9667,MONDO:0015253
CHEBI:8461,MONDO:0010481
CHEBI:133011,MONDO:0005631
CHEBI:1864,MONDO:0004633
CHEBI:3732,HP:0005202
UNII:7XL5ISS668,MONDO:0004964
PUBCHEM.COMPOUND:46878853,MONDO:0009387
CHEBI:32270,HP:0100515
CHEBI:161680,MONDO:0100338
UNII:6QVL057INT,MONDO:0002974
CHEBI:17650,MONDO:0011429
CHEBI:28887,UMLS:C0854802
CHEBI:9168,HP:0010615
UNII:5W8JGG2651,MONDO:0010674
UNII:PUE0TO3XDR,MONDO:0005399
CHEBI:93752,MONDO:0007254
CHEBI:8888,MONDO:0005180
CHEBI:47381,MONDO:0005173
CHEBI:63681,MONDO:0001943
PUBCHEM.COMPOUND:119058042,MONDO:0010604
CHEBI:31974,MONDO:0005412
CHEBI:49662,NCIT:C27003
CHEBI:30496,MONDO:0005269
UNII:LKC0U3A8NJ,HP:0003124
CHEBI:135983,HP:0020110
CHEBI:228365,UMLS:C0694546
CHEBI:7822,MONDO:0005178
RXCUI:23742,MONDO:0007263
CHEBI:2637,MONDO:0021839
UNII:TL60C27RLH,MONDO:0006536
CHEBI:8499,HP:0005115
CHEBI:8378,MONDO:0008109
CHEBI:7601,UMLS:C0267055
CHEBI:2666,MONDO:0012048
CHEBI:16469,HP:0031217
CHEBI:100241,UMLS:C1096266
CHEBI:125354,MONDO:0009693
CHEBI:9667,MONDO:0019338
UNII:6G935I42TK,MONDO:0005021
CHEBI:17650,MONDO:0003085
CHEBI:31617,MONDO:0001056
CHEBI:63618,MONDO:0004781
PUBCHEM.COMPOUND:11422859,MONDO:0018874
CHEBI:28918,MONDO:0005492
CHEBI:101853,UMLS:C1735365
CHEBI:6344,HP:0001681
DRUGBANK:DB10553,MONDO:0100053
CHEBI:7735,MONDO:0002009
CHEBI:31932,MONDO:0005252
PUBCHEM.COMPOUND:23724843,MONDO:0006939
CHEBI:6888,MONDO:0019338
CHEBI:72564,MONDO:0012817
CHEBI:2948,MONDO:0017991
CHEBI:8060,MONDO:0011918
CHEBI:17833,MONDO:0700217
DRUGBANK:DB00083,EFO:0006865
CHEBI:231614,MONDO:0005086
CHEBI:5138,MONDO:0008114
CHEBI:6888,MONDO:0006585
CHEBI:76612,MONDO:0018876
CHEBI:3752,MONDO:0001913
DRUGBANK:DB16791,MONDO:0010604
CHEBI:3032,HP:0012735
CHEBI:600520,MONDO:0005227
CHEBI:478164,MONDO:0006939
CHEBI:16684,MONDO:0042497
UNII:Z80293URPV,MONDO:0005314
UNII:WKM56H3TLB,MONDO:0005789
RXCUI:2591804,MONDO:0005324
CHEBI:9620,MONDO:0002041
CHEBI:22907,MONDO:0005580
RXCUI:2377134,MONDO:0005015
RXCUI:310870,UMLS:C0451941
CHEBI:28748,MONDO:0008170
CHEBI:49544,MONDO:0005130
CHEBI:6872,MONDO:0001117
CHEBI:8378,MONDO:0001034
PUBCHEM.COMPOUND:133121278,UMLS:C0865440
CHEBI:49040,UMLS:C0342882
CHEBI:63611,MONDO:0006926
CHEBI:64312,MONDO:0004975
CHEBI:231425,HP:0002902
CHEBI:16962,MONDO:0040698
CHEBI:9241,MONDO:0017871
CHEBI:90844,MONDO:0017148
CHEBI:17823,UMLS:C0342342
UNII:DQ448MW7KS,MONDO:0000270
CHEBI:27953,UMLS:C0413031
CHEBI:42355,MONDO:0005249
CHEBI:87715,MONDO:0041656
CHEBI:46345,MONDO:0005341
UNII:C5U34S9XFV,MONDO:0011996
CHEBI:28918,MONDO:0004979
CHEBI:17933,MONDO:0006964
CHEBI:71417,MONDO:0009348
CHEBI:16217,MONDO:0006678
RXCUI:85783,MONDO:0006652
CHEBI:6909,MONDO:0024388
UNII:PQX0D8J21J,MONDO:0005627
CHEBI:204928,MONDO:0006887
PUBCHEM.COMPOUND:6473866,UMLS:C0340530
CHEBI:2639,MONDO:0007263
CHEBI:4975,MONDO:0017169
PUBCHEM.COMPOUND:68992894,MONDO:0015924
UNII:N7V53U4U4T,MONDO:0004652
CHEBI:9012,MONDO:0004979
CHEBI:63580,MONDO:0001577
UNII:T472P45MG6,HP:0041143
RXCUI:2386036,MONDO:0005002
UNII:U374135N48,MONDO:0002571
CHEBI:4304,MONDO:0002345
CHEBI:453011,UMLS:C1274470
CHEBI:6413,UMLS:C3495917
CHEBI:6030,UMLS:C0343751
CHEBI:6888,MONDO:0002280
PUBCHEM.COMPOUND:441410,UMLS:C0741682
CHEBI:66903,UMLS:C4745056
CHEBI:4735,MONDO:0001566
CHEBI:4735,MONDO:0006668
UNII:YI437801BE,MONDO:0019471
CHEBI:3478,UMLS:C0853854
CHEBI:49468,UMLS:C1141927
PUBCHEM.COMPOUND:11949636,UMLS:C0008690
CHEBI:3614,MONDO:0005076
UNII:4FR53SIF3A,HP:0004848
CHEBI:59771,HP:0002013
UNII:31YO63LBSN,MONDO:0010150
CHEBI:28876,MONDO:0004967
RXCUI:1243017,MONDO:0005148
PUBCHEM.COMPOUND:11679580,UMLS:C0426732
CHEBI:29036,HP:0011967
CHEBI:3181,MONDO:0009256
RXCUI:1156610,MONDO:0021187
UNII:AHU547PI9H,MONDO:0001356
CHEBI:28939,MONDO:0018741
RXCUI:1157512,MONDO:0043219
CHEBI:63623,MONDO:0018019
RXCUI:17276,MONDO:0005044
CHEBI:7476,HP:0001945
CHEBI:63580,MONDO:0005354
UNII:3ST302B24A,MONDO:0003634
CHEBI:16794,EFO:0004888
CHEBI:10125,HP:0031354
CHEBI:9570,MONDO:0005570
CHEBI:42355,MONDO:0023865
CHEBI:28918,UMLS:C0741983
CHEBI:43968,UMLS:C1112209
RXCUI:1162777,MONDO:0005016
CHEBI:59594,MONDO:0005148
RXCUI:848151,MONDO:0005015
CHEBI:2668,MONDO:0005015
CHEBI:3534,MONDO:0005545
CHEBI:9150,UMLS:C0856526
UNII:DLG4EML025,MONDO:0006559
CHEBI:9619,MONDO:0011429
DRUGBANK:DB10543,MONDO:0005271
CHEBI:77733,MONDO:0005016
UNII:50FKX8CB2Y,MONDO:0007100
CHEBI:75045,MONDO:0018935
CHEBI:8378,MONDO:0003799
DRUGBANK:DB00083,UMLS:C0341736
CHEBI:4304,UMLS:C3495798
CHEBI:6909,MONDO:0005246
CHEBI:79033,MONDO:0002039
CHEBI:3077,MONDO:0008383
CHEBI:55345,MONDO:0005029
CHEBI:473990,MONDO:0005366
CHEBI:5784,MONDO:0005155
CHEBI:6888,MONDO:0016367
CHEBI:6437,MONDO:0005579
CHEBI:32229,MONDO:0024647
CHEBI:27470,MONDO:0009197
CHEBI:41879,MONDO:0006608
RXCUI:393355,MONDO:0005083
CHEBI:16962,MONDO:0001875
CHEBI:4754,MONDO:0005915
DRUGBANK:DB10394,MONDO:0005271
CHEBI:17347,MONDO:0023554
UNII:5384HK7574,MONDO:0005036
DRUGBANK:DB09100,MONDO:0001658
CHEBI:32127,MONDO:0006946
CHEBI:31348,UMLS:C0278488
CHEBI:4464,MONDO:0005324
CHEBI:63638,MONDO:0006710
RXCUI:1164043,MONDO:0004857
CHEBI:8776,UMLS:C0267055
CHEBI:3892,MONDO:0005093
CHEBI:4469,MONDO:0004681
UNII:B72HH48FLU,MONDO:0007191
CHEBI:50845,MONDO:0005119
CHEBI:4046,MONDO:0100053
RXCUI:1154057,UMLS:C0393736
UNII:4F4X42SYQ6,MONDO:0008219
CHEBI:3699,UMLS:C0267055
PUBCHEM.COMPOUND:16046056,MONDO:0005607
UNII:LT369U66CE,MONDO:0004951
CHEBI:6888,MONDO:0040698
CHEBI:17303,EFO:0020911
UNII:DQ448MW7KS,MONDO:0019052
CHEBI:8059,MONDO:0021187
CHEBI:9241,HP:0008221
CHEBI:5441,MONDO:0005148
CHEBI:86463,MONDO:0004873
PUBCHEM.COMPOUND:67998300,MONDO:0008383
CHEBI:9635,MONDO:0006512
RXCUI:215703,MONDO:0030603
CHEBI:8327,MONDO:0005377
CHEBI:68638,MONDO:0033816
CHEBI:5778,MONDO:0010481
CHEBI:7465,MONDO:0001225
CHEBI:18357,MONDO:0700217
CHEBI:85164,MONDO:0005233
CHEBI:38940,MONDO:0011719
RXCUI:2535744,HP:0003124
UNII:089658A12D,UMLS:C0406317
CHEBI:4392,MONDO:0006019
CHEBI:16962,MONDO:0001198
CHEBI:46081,UMLS:C0948382
CHEBI:50845,MONDO:0025294
CHEBI:3077,MONDO:0005301
CHEBI:135888,MONDO:0004980
CHEBI:8077,MONDO:0005044
CHEBI:37510,UMLS:C0406326
CHEBI:6704,MONDO:0005799
CHEBI:60648,MONDO:0019359
CHEBI:17347,MONDO:8000015
CHEBI:201491,HP:0012388
CHEBI:16914,UMLS:C0021564
CHEBI:94807,MONDO:0001103
UNII:4B33BGI082,MONDO:0005230
CHEBI:3752,MONDO:0021348
CHEBI:101278,MONDO:0004981
CHEBI:101278,MONDO:0008685
CHEBI:50690,MONDO:0005347
CHEBI:5818,MONDO:0002009
CHEBI:64733,MONDO:0015827
RXCUI:901639,MONDO:0001031
PUBCHEM.COMPOUND:441410,MONDO:0008315
CHEBI:27953,UMLS:C4076763
PUBCHEM.COMPOUND:46878853,UMLS:C0342879
RXCUI:1551466,MONDO:0005148
PUBCHEM.COMPOUND:11672431,MONDO:0005016
CHEBI:63584,MONDO:0004956
UNII:4EQZ6YO2HI,MONDO:0005298
CHEBI:36383,MONDO:0004992
CHEBI:17594,HP:0001003
CHEBI:3892,MONDO:0005087
RXCUI:647208,MONDO:0005148
CHEBI:9667,MONDO:0043455
CHEBI:68855,MONDO:0003233
DRUGBANK:DB00083,HP:0006986
CHEBI:76198,HP:0012531
CHEBI:41879,MONDO:0020108
CHEBI:3508,MONDO:0021201
CHEBI:10127,MONDO:0021095
CHEBI:3745,MONDO:0006887
CHEBI:4708,MONDO:0021187
CHEBI:9637,MONDO:0005240
CHEBI:9667,UMLS:C0678202
PUBCHEM.COMPOUND:68992894,MONDO:0005149
PUBCHEM.COMPOUND:73151030,MONDO:0005300
UNII:F925RR824R,MONDO:0004651
CHEMBL.COMPOUND:CHEMBL1555,MONDO:0004975
RXCUI:151293,MONDO:0001609
CHEBI:3441,MONDO:0008315
DRUGBANK:DB17994,MONDO:0005812
CHEBI:3479,MONDO:0017767
CHEBI:3077,UMLS:C0392445
CHEBI:8707,MONDO:0002009
PUBCHEM.COMPOUND:9913428,MONDO:0005233
RXCUI:1597376,MONDO:0005231
CHEBI:52717,MONDO:0009693
CHEBI:68595,MONDO:0005354
CHEBI:90959,UMLS:C0853854
UNII:7D96IR0PPM,MONDO:0004969
CHEBI:194135,UMLS:C0149959
UNII:Q6U6J48BWY,MONDO:0002280
RXCUI:284756,MONDO:0004951
CHEBI:4304,MONDO:0006032
CHEBI:6456,MONDO:0006608
UNII:7D0YB67S97,MONDO:0011849
MESH:C050102,MONDO:0000989
CHEBI:8069,MONDO:0013792
CHEBI:63611,MONDO:0021679
CHEBI:7931,MONDO:0006964
RXCUI:85783,MONDO:0005068
CHEBI:600520,MONDO:0001648
UNII:22966TX7J5,MONDO:0007256
PUBCHEM.COMPOUND:178438,MONDO:0005119
CHEBI:6427,MONDO:0005133
CHEBI:18067,MONDO:0005130
CHEBI:31526,MONDO:0006626
CHEBI:85994,MONDO:0002447
CHEBI:63607,MONDO:0021679
DRUGBANK:DB18720,MONDO:0015517
CHEBI:3419,MONDO:0002081
CHEBI:61397,MONDO:0007254
CHEBI:232408,MONDO:0008233
CHEBI:6888,MONDO:0011849
PUBCHEM.COMPOUND:11672431,MONDO:0005044
CHEBI:85083,MONDO:0005231
CHEBI:22907,MONDO:0006834
CHEBI:175901,UMLS:C0278488
CHEBI:46195,HP:0001945
UNII:4F4X42SYQ6,MONDO:0044765
CHEBI:2637,MONDO:0024313
CHEBI:72296,UMLS:C1735914
CHEBI:8232,MONDO:0005229
CHEBI:50848,UMLS:C1275687
CHEBI:6931,UMLS:C3203523
PUBCHEM.COMPOUND:71752047,UMLS:C0149518
RXCUI:375139,MONDO:0021146
CHEBI:42355,MONDO:0005297
CHEBI:28939,UMLS:C0264348
CHEBI:133011,MONDO:0001246
CHEBI:31941,MONDO:0001462
UNII:TTP8LBP45D,UMLS:C0343404
CHEBI:9328,MONDO:0100338
RXCUI:647208,MONDO:0005147
CHEBI:3441,MONDO:0010811
CHEBI:76607,MONDO:0017147
UNII:VQ723R7O8R,MONDO:0010602
CHEBI:134726,MONDO:0005180
CHEBI:231614,MONDO:0001056
CHEBI:39211,MONDO:0003471
CHEBI:17347,UMLS:C0432476
CHEBI:70732,MONDO:0004985
CHEBI:6888,MONDO:0000775
UNII:6GNT3Y5LMF,MONDO:0005227
CHEBI:85973,UMLS:C5400523
CHEBI:28918,MONDO:0003014
RXCUI:308714,UMLS:C0276733
CHEBI:40050,MONDO:0005109
CHEBI:3732,MONDO:0002258
UNII:NU23Q531G1,MONDO:0018029
PUBCHEM.COMPOUND:9916099,MONDO:0005132
CHEBI:29007,MONDO:0043994
CHEBI:134991,MONDO:0018925
CHEBI:17833,MONDO:0005898
CHEBI:9150,HP:0003119
CHEBI:6456,MONDO:0011429
CHEBI:47426,MONDO:0005300
CHEBI:68845,MONDO:0005044
CHEBI:41879,MONDO:0005556
CHEBI:38562,MONDO:0005439
CHEBI:10124,MONDO:0043537
CHEBI:100241,MONDO:0016595
CHEBI:49960,MONDO:0015277
CHEBI:17823,MONDO:0019992
CHEBI:142290,MONDO:0000831
CHEBI:5778,UMLS:C0156221
CHEBI:36704,UMLS:C0343730
RXCUI:373644,HP:0012531
CHEBI:63616,UMLS:C0278987
CHEBI:9570,MONDO:0009348
CHEBI:52132,MONDO:0024313
UNII:016TTR32QF,MONDO:0005041
CHEBI:6456,MONDO:0004980
RXCUI:370778,MONDO:0005324
CHEBI:76612,MONDO:0100280
CHEBI:6437,MONDO:0002125
CHEBI:3757,MONDO:0004992
CHEBI:135939,HP:0007359
CHEBI:2611,MONDO:0011918
CHEBI:6541,HP:0001712
CHEBI:16199,MONDO:0004980
CHEBI:232556,UMLS:C4288754
CHEBI:135947,HP:0041166
CHEBI:16664,MONDO:0018408
UNII:K16AIQ8CTM,MONDO:0007254
PUBCHEM.COMPOUND:57505028,MONDO:0013600
CHEBI:85078,MONDO:0020642
CHEBI:50730,MONDO:0011786
UNII:089658A12D,MONDO:0011849
CHEBI:5950,UMLS:C0033775
CHEBI:8435,MONDO:0005090
RXCUI:1602752,MONDO:0000334
CHEBI:8378,MONDO:0006814
CHEBI:6887,MONDO:0043510
CHEBI:28748,MONDO:0019457
UNII:4W0459ZA4V,MONDO:0021201
CHEBI:18050,MONDO:0011382
UNII:DPT0O3T46P,MONDO:0007256
UNII:4T36H88UA7,MONDO:0850353
CHEBI:6909,UMLS:C0021342
CHEBI:4975,MONDO:0043839
PUBCHEM.COMPOUND:145707846,MONDO:0019933
CHEBI:10650,MONDO:0100431
UNII:CEGM9YBNGD,MONDO:0002108
CHEBI:140407,MONDO:0000565
UNII:PX9FTM69BF,MONDO:0010108
CHEBI:29007,UMLS:C0392618
CHEBI:6367,HP:0100754
CHEBI:161680,MONDO:0004522
CHEBI:3561,UMLS:C0234935
CHEBI:2666,MONDO:0002009
CHEBI:4708,MONDO:0005016
CHEBI:32293,UMLS:C0339403
CHEBI:36791,MONDO:0005466
PUBCHEM.COMPOUND:133082145,MONDO:0005010
PUBCHEM.COMPOUND:6443959,MONDO:0015924
MESH:C541234,MONDO:0017373
CHEBI:41879,UMLS:C0274440
CHEBI:17833,MONDO:0004522
CHEBI:229764,MONDO:0009693
CHEBI:28939,MONDO:0021925
CHEBI:16914,HP:0012710
PUBCHEM.COMPOUND:13175121,MONDO:0005133
CHEBI:9907,MONDO:0012672
CHEMBL.COMPOUND:CHEMBL2108334,MONDO:0009211
CHEBI:17252,MONDO:0001836
CHEBI:66917,MONDO:0044903
CHEBI:39585,MONDO:0021095
UMLS:C5881776,MONDO:0005140
CHEBI:1864,MONDO:0011996
CHEBI:44185,MONDO:0008433
PUBCHEM.COMPOUND:11672431,MONDO:0005098
CHEBI:4464,MONDO:0100053
CHEBI:59750,MONDO:0005093
CHEBI:142432,MONDO:0005009
CHEBI:6935,MONDO:0005015
UNII:RJ1IW3B4QX,MONDO:0004766
RXCUI:1090966,MONDO:0019975
CHEBI:3745,MONDO:0024355
CHEBI:92769,MONDO:0008233
CHEBI:3215,MONDO:0005083
CHEBI:90948,MONDO:0005233
UNII:N7V53U4U4T,MONDO:0005249
UNII:LKC0U3A8NJ,MONDO:0021661
PUBCHEM.COMPOUND:44575523,MONDO:0002129
RXCUI:261542,MONDO:0005015
CHEBI:5856,MONDO:0020575
CHEBI:27902,UMLS:C3824874
CHEBI:91083,MONDO:0019098
CHEBI:17698,MONDO:0003799
CHEBI:144551,UMLS:C0341736
PUBCHEM.COMPOUND:24885089,UMLS:C0150045
PUBCHEM.COMPOUND:163341910,UMLS:C0278488
CHEBI:68534,MONDO:0004956
UNII:TF5MPQ8WGY,MONDO:0003219
DrugCentral:3875,MONDO:0011438
CHEBI:5103,MONDO:0002125
CHEBI:27504,MONDO:0005041
DRUGBANK:DB00028,MONDO:0019810
CHEBI:50694,MONDO:0004277
RXCUI:1162777,MONDO:0005252
CHEBI:7959,MONDO:0006939
PUBCHEM.COMPOUND:73005609,MONDO:0011122
CHEBI:9241,MONDO:0005081
CHEBI:3638,UMLS:C2747816
UNII:9013DUQ28K,MONDO:0019355
CHEBI:32230,MONDO:0004849
CHEBI:9649,MONDO:0001343
CHEBI:28971,MONDO:0020920
CHEBI:17650,MONDO:0006552
CHEBI:4450,UMLS:C2228139
CHEBI:63631,MONDO:0005027
PUBCHEM.COMPOUND:138404169,MONDO:0006964
CHEBI:28304,HP:0002625
PUBCHEM.COMPOUND:6473866,UMLS:C0400968
CHEBI:72305,MONDO:0015183
CHEBI:68558,MONDO:0005098
UNII:GB4I2JI8UI,MONDO:0971008
CHEBI:63611,MONDO:0005114
UNII:FYS6T7F842,MONDO:0006559
CHEBI:229226,MONDO:0005300
CHEBI:17833,MONDO:0100128
CHEBI:17833,HP:0200042
CHEBI:16199,MONDO:0019269
RXCUI:310870,MONDO:0005480
CHEBI:28748,EFO:0009426
CHEBI:6887,MONDO:0004681
PUBCHEM.COMPOUND:92042795,MONDO:0005230
UNII:6D848RA61B,MONDO:0008250
CHEBI:144551,EFO:0006865
PUBCHEM.COMPOUND:11982821,HP:0001681
